"ace","id","section_code","status_1","status_2","status_3","status_4","status_5","order_status","update_user1","update_user2","update_user3","update_user4","update_user5","checked1_by","update_date2","update_date3","update_date4","checked1_date","reason_1","reason_2","reason_3","reason_4","rfq_status","budget_location"
"ACE22120937","1125","524602","1","1","0","0","0","0","ze289329","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","MAY YOU PLEASE INCLUDE MORE DETAILS ON THE SCOPE OF WORKS",,,,"0","524601"
"ACE22121429","1126","524604","1","2","0","0","0","0","ze261092","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524601"
"ACE22121466","1127","524702","1","2","0","0","0","0","ze226769","ze249041",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22121587","1128","524602","1","2","0","0","0","0","ze289329","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524601"
"ACE22121629","1129","524301","1","2","0","0","0","0","ze234605","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524301"
"ACE22121989","1130","524604","1","2","0","0","0","0","ze261092","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524601"
"ACE22122012","1131","524604","1","2","0","0","0","0","ze261092","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524601"
"ACE22122053","1132","524604","1","1","0","0","0","0","ze261092","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","correct",,,,"0","524601"
"ACE22122775","1133","524701","1","2","0","0","0","0","ze30570","ze249041",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23021561","1134","522001","1","2","3","4","5","0","ze241377","ze301736","ze46035","ze301736","ze043110",,"2023-03-14 19:10:06","2023-03-14 14:09:07","2023-03-22 20:12:05","0000-00-00 00:00:00",,,,,"0","522001"
"ACE23021547","1135","522001","1","2","3","4","5","0","ze241377","ze301736","ze46035","ze301736","ze043110",,"2023-03-14 19:14:32","2023-03-14 14:08:56","2023-03-22 20:11:56","0000-00-00 00:00:00",,,,,"0","522001"
"ACE23021582","1136","524703","1","1","0","0","0","0","ze321796","ze278610",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Let's buy lockers for staff first",,,,"0","524701"
"ACE23021574","1137","524703","1","1","0","0","0","0","ze321796","ze278610",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Let's buy lockers for staff",,,,"0","524701"
"ACE2302157","1138","524602","1","2","3","4","5","0","ze289329","ze231169","ze321419","ze301736","ze043110",,"2023-02-28 11:01:25","2023-02-28 12:28:02","2023-03-01 21:56:08","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23021522","1139","524602","1","2","3","4","5","0","ze289329","ze231169","ze321419","ze301736","ze043110",,"2023-02-28 22:57:50","2023-02-28 12:27:49","2023-03-01 21:53:30","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23021575","1140","524602","1","2","3","4","5","0","ze289329","ze231169","ze321419","ze301736","ze043110",,"2023-02-28 22:54:52","2023-02-28 12:27:37","2023-03-01 21:50:54","0000-00-00 00:00:00",,,,,"0","524601"
"ACE2302155","1141","524602","1","2","3","4","5","0","ze289329","ze231169","ze321419","ze301736","ze043110",,"2023-02-28 22:52:26","2023-02-28 12:26:57","2023-03-01 21:50:15","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23021651","1142","522001","1","2","3","4","5","0","ze241377","ze301736","ze46035","ze301736","ze043110",,"2023-03-13 13:07:52","2023-03-14 21:28:10","2023-03-22 20:11:29","0000-00-00 00:00:00",,,,,"0","522001"
"ACE23021786","1143","527001","1","2","3","4","5","0","ze226580","ze294136","ze46035","ze301736","ze043110",,"2023-03-14 19:30:36","2023-03-14 21:27:51","2023-03-22 20:11:15","0000-00-00 00:00:00",,,,,"0","527001"
"ACE23021770","1144","524301","1","1","0","0","0","0","ze234605","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","EXCEEDING BUDGET ALLOCATION. TO USE LOW VALUES SINCE ITEMS ALREADY PURCHASED",,,,"0","524301"
"ACE23021743","1145","524301","1","2","3","4","5","0","ze234605","ze299871","ze46035","ze301736","ze043110",,"2023-03-21 20:05:08","2023-03-22 18:13:45","2023-03-22 20:11:01","0000-00-00 00:00:00",,,,,"0","524301"
"ACE23021795","1146","524301","1","2","3","4","5","0","ze234605","ze299871","ze46035","ze301736","ze043110",,"2023-03-21 19:53:09","2023-03-22 18:13:39","2023-03-22 20:10:48","0000-00-00 00:00:00",,,,,"0","524301"
"ACE23021726","1147","524301","1","2","3","4","5","0","ze234605","ze299871","ze46035","ze301736","ze043110",,"2023-03-21 19:44:52","2023-03-22 18:13:34","2023-03-22 20:10:38","0000-00-00 00:00:00",,,,,"0","524301"
"ACE23021796","1148","524301","1","2","3","4","5","0","ze234605","ze299871","ze46035","ze301736","ze043110",,"2023-03-21 20:16:01","2023-03-22 18:13:23","2023-03-22 20:10:00","0000-00-00 00:00:00",,,,,"0","524301"
"ACE23022081","1149","524402","1","2","3","4","5","0","ze51659","ze232076","ze232459","ze301736","ze043110",,"2023-04-03 11:14:02","2023-04-03 11:59:17","2023-04-03 13:02:07","0000-00-00 00:00:00",,,,,"0","524401"
"ACE23022061","1150","524402","1","2","3","4","5","0","ze51659","ze232076","ze232459","ze301736","ze043110",,"2023-04-03 11:12:46","2023-04-03 11:58:57","2023-04-03 13:01:51","0000-00-00 00:00:00",,,,,"0","524401"
"ACE23022245","1151","525000","1","2","3","4","5","0","ze291358","ze325650","ze239429","ze301736","ze238325",,"2023-10-12 09:20:22","2023-10-12 10:41:13","2023-10-19 11:31:02","0000-00-00 00:00:00",,,,,"0","525000"
"ACE23022310","1152","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze043110",,"2023-02-28 22:43:20","2023-02-28 12:26:45","2023-03-01 21:49:56","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23022392","1153","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze043110",,"2023-02-28 22:37:19","2023-02-28 12:25:57","2023-03-01 21:49:17","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23022384","1154","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze043110",,"2023-02-28 22:24:59","2023-02-28 12:25:36","2023-03-01 21:48:49","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23022881","1155","524601","1","2","3","4","5","0","ze45934","ze231169","ze321419","ze301736","ze043110",,"2023-02-28 22:17:17","2023-02-28 12:25:25","2023-03-01 21:47:29","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23022822","1156","524301","1","2","3","4","5","0","ze243612","ze299871","ze46035","ze301736","ze043110",,"2023-03-16 17:38:24","2023-03-16 18:35:38","2023-03-22 20:09:47","0000-00-00 00:00:00",,,,,"0","524301"
"ACE23030242","1157","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze043110",,"2023-03-23 17:43:24","2023-03-23 17:50:21","2023-03-24 21:51:43","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23030230","1158","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze043110",,"2023-03-17 20:32:42","2023-03-17 21:32:29","2023-03-22 20:09:23","0000-00-00 00:00:00",,,,,"0","524601"
"ACE2303038","1159","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze043110",,"2023-03-17 20:29:44","2023-03-17 21:32:18","2023-03-22 20:09:11","0000-00-00 00:00:00",,,,,"0","524601"
"ACE2303033","1160","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze043110",,"2023-03-17 20:26:48","2023-03-17 21:32:07","2023-03-22 20:08:36","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23030739","1161","524101","1","2","3","4","5","0","ze237485","ze291501","ze46035","ze301736","ze043110",,"2023-03-08 19:53:23","2023-03-08 22:47:46","2023-03-10 14:31:10","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23030894","1162","524401","1","2","3","4","5","0","ze34045","ze232076","ze232459","ze301736","ze043110",,"2023-04-03 11:08:41","2023-04-03 11:58:43","2023-04-03 13:01:12","0000-00-00 00:00:00",,,,,"0","524401"
"ACE23030934","1163","522001","1","2","3","4","5","0","ze293873","ze301736","ze46035","ze301736","ze043110",,"2023-03-14 19:18:03","2023-03-14 14:08:42","2023-03-22 20:08:09","0000-00-00 00:00:00",,,,,"0","522001"
"ACE23031036","1164","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze043110",,"2023-03-17 20:20:56","2023-03-17 21:31:48","2023-03-22 20:07:59","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23031031","1165","524501","1","2","3","4","5","0","ze225282","ze267562","ze42366","ze301736","ze043110",,"2023-03-23 11:17:21","2023-03-23 11:57:11","2023-03-24 21:51:25","0000-00-00 00:00:00",,,,,"0","524501"
"ACE23031460","1166","524401","1","2","3","4","5","0","ze34045","ze10855","ze232459","ze301736","ze043110",,"2023-04-03 11:10:36","2023-04-03 11:58:16","2023-04-03 13:00:54","0000-00-00 00:00:00",,,,,"0","524401"
"ACE23031439","1167","524501","1","2","3","4","5","0","ze321761","ze10855","ze42366","ze301736","ze043110",,"2023-03-14 12:11:09","2023-03-14 14:08:21","2023-03-22 20:07:08","0000-00-00 00:00:00",,,,,"0","524501"
"ACE2303142","1168","524504","1","2","3","4","5","0","ze242594","ze267562","ze42366","ze301736","ze043110",,"2023-03-23 11:15:03","2023-03-23 11:57:21","2023-03-24 21:51:11","0000-00-00 00:00:00",,,,,"0","524501"
"ACE2303149","1169","524504","1","2","3","4","5","0","ze242594","ze267562","ze42366","ze301736","ze043110",,"2023-03-23 11:08:02","2023-03-23 11:57:32","2023-03-24 21:50:52","0000-00-00 00:00:00",,,,,"0","524501"
"ACE23031472","1170","524501","1","2","3","4","5","0","ze321761","ze267562","ze42366","ze301736","ze043110",,"2023-03-23 11:06:35","2023-03-23 11:57:46","2023-03-24 21:50:24","0000-00-00 00:00:00",,,,,"0","524501"
"ACE23031633","1171","524301","1","2","3","4","5","0","ze243612","ze299871","ze46035","ze301736","ze043110",,"2023-03-21 19:40:18","2023-03-22 18:12:58","2023-03-22 20:07:38","0000-00-00 00:00:00",,,,,"0","524301"
"ACE23031683","1172","524101","1","2","3","4","5","0","ze323896","ze332259","ze46035","ze301736","ze043110",,"2023-04-13 20:47:35","2023-04-13 21:32:41","2023-04-21 19:35:36","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23031655","1173","524101","1","1","0","0","0","0","ze323896","ze332259",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Amount not enough for nudge and roll bar",,,,"0","524101"
"ACE23032160","1174","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze238325",,"2023-10-12 10:53:08","2023-10-12 11:49:14","2023-10-19 11:30:38","0000-00-00 00:00:00",,,,,"0","524001"
"ACE23032293","1175","524705","1","2","3","4","5","0","ze44482","ze278610","ze259063","ze301736","ze043110",,"2023-03-28 21:38:49","2023-03-28 11:37:29","2023-03-30 20:05:29","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23032233","1176","524101","1","2","3","4","5","0","ze323896","ze332259","ze46035","ze301736","ze043110",,"2023-04-13 20:43:48","2023-04-13 21:32:52","2023-04-21 19:34:59","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23032382","1177","524701","1","2","3","4","5","0","ze30570","ze278610","ze259063","ze301736","ze043110",,"2023-03-28 21:37:43","2023-03-28 11:37:19","2023-03-30 20:02:19","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23032779","1182","527001","1","0","0","0","0","0","9104681",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","527001"
"ACE23032748","1183","527001","1","0","0","0","0","0","9104681",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","527001"
"ACE23032787","1188","524701","1","2","3","4","5","0","ze30570","ze278610","ze259063","ze301736","ze043110",,"2023-04-05 13:05:10","2023-04-06 18:55:29","2023-04-06 12:41:23","0000-00-00 00:00:00",,,,,"0","524701"
"ACE2303274","1189","524701","1","2","3","4","5","0","ze30570","ze278610","ze259063","ze301736","ze043110",,"2023-04-05 12:59:26","2023-04-06 18:54:20","2023-04-06 12:41:14","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23032745","1191","524701","1","2","2","0","0","0","ze30570","ze278610","ze259063",,,,"2023-03-30 12:49:07","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Allocated to wrong Asset class",,,"0","524701"
"ACE23040353","1192","524403","1","2","2","0","0","0","ze266728","ze10855","ze232459",,,,"2023-05-09 18:14:23","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Wrong budget class",,,"0","524401"
"ACE23040423","1193","524101","1","0","0","0","0","0","9104681",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23040533","1194","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2023-04-17 21:00:30","2023-04-19 21:44:03","2023-04-21 19:34:02","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23040576","1195","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2023-04-17 20:59:34","2023-04-19 21:43:55","2023-04-21 19:33:53","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23040542","1196","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2023-04-17 20:52:14","2023-04-19 21:43:36","2023-04-21 19:33:40","0000-00-00 00:00:00",,,,,"0","524701"
"ACE2304055","1197","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2023-04-17 20:48:37","2023-04-19 21:42:52","2023-04-21 19:32:26","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23041145","1201","524101","1","2","3","4","5","0","ze237485","ze332259","ze46035","ze301736","ze043110",,"2023-04-13 20:12:32","2023-04-13 21:33:05","2023-04-21 19:32:13","0000-00-00 00:00:00",,,,,"1","524101"
"ACE23041127","1202","524101","1","2","3","4","5","0","ze323896","ze332259","ze46035","ze301736","ze043110",,"2023-04-13 20:08:24","2023-04-13 21:33:15","2023-04-21 19:31:50","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23041178","1203","524101","1","2","3","4","5","0","ze323896","ze332259","ze46035","ze301736","ze043110",,"2023-04-13 19:59:29","2023-04-13 21:33:25","2023-04-21 19:31:34","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23041175","1204","524101","1","2","3","4","5","0","ze323896","ze332259","ze46035","ze301736","ze043110",,"2023-04-13 19:45:30","2023-04-13 21:33:43","2023-04-21 19:31:18","0000-00-00 00:00:00",,,,,"0","524101"
"ACE2304117","1205","524101","1","2","2","0","0","0","ze323896","ze332259","ze46035",,,,"2023-04-13 19:35:03","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Drawdown done under wrong category ,vehicles incstead of computers",,,"0","524101"
"ACE23041917","1206","524701","1","2","3","4","5","0","ze30570","ze333352","ze259063","ze301736","ze043110",,"2023-05-18 12:35:42","2023-05-19 21:20:48","2023-05-26 17:49:56","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23041995","1207","524701","1","2","3","4","5","0","ze30570","ze333352","ze259063","ze301736","ze043110",,"2023-05-18 12:31:21","2023-05-19 21:20:39","2023-05-26 17:49:40","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23042175","1208","524601","1","1","0","0","0","0","ze257478","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","attach doctors report",,,,"0","524601"
"ACE23042440","1209","524101","1","2","3","4","5","0","ze237485","ze332259","ze46035","ze301736","ze043110",,"2023-05-02 20:37:35","2023-05-02 12:43:50","2023-05-03 19:19:49","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23042533","1210","524401","1","2","3","4","5","0","ze34045","ze10855","ze232459","ze301736","ze043110",,"2023-05-09 18:14:56","2023-05-09 19:06:04","2023-05-12 13:26:01","0000-00-00 00:00:00",,,,,"0","524401"
"ACE23050284","1211","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze043110",,"2023-05-10 19:23:02","2023-05-10 13:57:40","2023-05-12 13:25:45","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23050287","1212","524501","1","2","2","0","0","0","ze321761","ze267562","ze42366",,,,"2023-05-03 11:50:06","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Capital drawn from wrong asset class and cost centre",,,"0","524501"
"ACE23050331","1213","524501","1","2","3","4","5","0","ze321761","ze267562","ze42366","ze301736","ze043110",,"2023-05-03 11:54:12","2023-05-03 13:40:21","2023-05-12 13:25:31","0000-00-00 00:00:00",,,,,"0","524501"
"ACE2305081","1214","524501","1","2","3","4","5","0","ze321761","ze267562","ze42366","ze301736","ze043110",,"2023-05-11 13:15:35","2023-05-12 17:34:08","2023-05-12 13:25:19","0000-00-00 00:00:00",,,,,"0","524501"
"ACE23051641","1215","524601","1","2","3","4","5","0","ze53821","ze231169","ze321419","ze301736","ze043110",,"2023-05-16 19:42:58","2023-05-16 19:51:37","2023-05-16 19:56:08","0000-00-00 00:00:00",,,,,"0","524601"
"ACE23051779","1216","522001","1","2","3","4","5","0","ze241377","ze301736","ze46035","ze301736","ze043110",,"2023-05-18 19:04:51","2023-05-18 19:07:49","2023-05-26 17:49:26","0000-00-00 00:00:00",,,,,"0","522001"
"ACE23051891","1217","525000","1","2","3","4","4","0","ze292117","ze325650","ze46035","ze301736","ze043110",,"2023-06-22 17:27:12","2023-06-22 19:06:04","2023-06-23 12:43:26","0000-00-00 00:00:00",,,,"Redo","0","525000"
"ACE23051843","1218","524703","1","2","3","4","5","0","ze282588","ze333352","ze259063","ze301736","ze043110",,"2023-05-30 21:29:10","2023-05-30 10:12:52","2023-06-02 20:18:45","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23051991","1219","524101","1","2","3","4","5","0","ze323896","ze332259","ze46035","ze301736","ze043110",,"2023-05-29 11:37:18","2023-05-30 17:50:04","2023-06-02 20:18:30","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23053037","1220","524705","1","2","3","4","5","0","ze44482","ze333352","ze259063","ze301736","ze043110",,"2023-06-15 20:45:32","2023-06-15 20:49:47","2023-06-16 14:55:41","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23053022","1221","524705","1","2","3","4","5","0","ze44482","ze333352","ze259063","ze301736","ze043110",,"2023-06-15 20:42:59","2023-06-15 20:49:34","2023-06-16 14:55:30","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23060913","1222","527001","1","2","3","4","5","0","9104681","ze294136","ze46035","ze301736","ze043110",,"2023-08-03 12:28:56","2023-08-03 12:33:21","2023-08-10 12:17:35","0000-00-00 00:00:00",,,,,"1","527001"
"ACE23061372","1223","524101","1","2","0","0","0","0","ze237485","ze332259",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,,,,"0","524101"
"ACE23061498","1224","524704","1","2","3","4","5","0","ze249246","ze333352","ze259063","ze301736","ze043110",,"2023-06-15 20:40:35","2023-06-15 20:49:20","2023-06-16 14:55:23","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23061568","1225","524704","1","2","3","4","5","0","ze249246","ze278610","ze259063","ze301736","ze043110",,"2023-07-04 20:43:39","2023-07-04 21:01:28","2023-07-06 14:14:52","0000-00-00 00:00:00",,,,,"0","524701"
"ACE23061967","1226","524202","1","1","0","0","0","0","ze37540","ze283266",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Not of a capital nature",,,,"0","524001"
"ACE23062193","1227","524401","1","2","3","4","5","0","ze259691","ze10855","ze232459","ze301736","ze043110",,"2023-07-28 20:19:03","2023-07-28 12:16:39","2023-08-02 12:17:57","0000-00-00 00:00:00",,,,,"0","524401"
"ACE23062662","1228","523001","1","2","3","4","5","0","ze346373","ze309702","ze46035","ze301736","ze043110",,"2023-08-28 09:37:47","2023-08-28 01:20:11","2023-09-04 12:21:04","0000-00-00 00:00:00",,,,,"0","523001"
