"id","document_id","rfq_number","rfq_date","scope_of_work","item_required","qty","date_created","specifications","created_by","section_code","ace","ace_spec","proc_ref","region"
"874","RQ22062496","10232475","2022-06-24","Purchasing of Top soil 5 cubic for Dunkeld residency",,"0","2022-12-07 10:12:16","../specifications/Scan Jun 23, 2022.pdf","ze296538","523001",,,"acc475800","harare"
"875","RQ22062432","10232476","2022-06-24","PURCHASE OF PVA ROOF AND STOEP TINTER BLUE PAINT FOR PAINTING SUBSTATIONS",,"0","2022-12-07 10:12:16","../specifications/PVA ROOF & STOEP PAINT.jpg","ze3522741","524301",,,"acc475500","harare"
"876","RQ22062445","10232549","2022-06-24","Special Falcon Swivel Chair For Joyce Shokoni a Cancer Patient",,"0","2022-12-07 10:12:16","../specifications/Swivel Chair quote SHOKONI.pdf","ze53821","524601",,,"acc473640","harare"
"877","RQ22062535","10232558","2022-06-25","CB89 Coventry cable fault at the control,please note fault is affecting Powertel,the job was issued to Nira and sons on the 25th of June as a matter of urgency",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"878","RQ22062849","10232645","2022-06-28","CB179 Willowvale between ss3670 and control urgent fault issued to Nira and sons on 26.06.2022",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"879","RQ22062827","10232646","2022-06-28","CB89 Beatrice between control and ss 1974 in front of PEPSI COLA Mazorodze and George road urgent fault issued to Nira and sons on 15.06.2022",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"880","RQ2206287","10232650","2022-06-28","CB89 Beatrice control 11kv from control to ss 1974 inside control issued to Nira and sons on 1606.2022",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"881","RQ22062977","10232684","2022-06-29","Purchase of toner cartridges for Secretary Engineering",,"0","2022-12-07 10:12:16","../specifications/Quotations for toner.pdf","ze301744","524001",,,"acc473000","harare"
"882","RQ22062923","10232728","2022-06-29","Purchase of common bricks for guardroom for Coventry Garage",,"0","2022-12-07 10:12:16","../specifications/Quotations for common bricks.pdf","ze301744","524001",,,"acc475200","harare"
"883","RQ22063068","10232750","2022-06-30","Recondition 2 cylinder heads for Nissan UG780 Fleet no.2550 reg.ABY9559",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"884","RQ22070162","10232794","2022-07-01","PURCHASE OF 200 LITRES QD TRANSFORMER GREY PAINT AND 20 X 5 LITRES LACQUER THINNERS FOR PAINTING PRIMARY SUBSTATION TRANSFORMERS AND SWITCHGEAR FOR OPS AND MAINT",,"0","2022-12-07 10:12:16","../specifications/TRANSFORMER GREY PAINT 1.heic","ze3522741","524301",,,"acc475500","harare"
"885","RQ22070184","10232796","2022-07-01","SUPPLY AND FIT CANOPY FOR FLEET NUMBER 5273",,"0","2022-12-07 10:12:16","../specifications/CANOPY FOR HR 5273.heic","ze3522741","524301",,,"acc466607","harare"
"886","RQ22070119","10232795","2022-07-01","SUPPLY AND FIT CANOPY FOR FLEET NUMBER 5270",,"0","2022-12-07 10:12:16","../specifications/CANOPY FOR HR 5270.heic","ze3522741","524301",,,"acc466607","harare"
"887","RQ22070450","10232858","2022-07-04","120 x 38mm cubic meter quarry stones for Beatrice control maintenance",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc475500","harare"
"888","RQ22070473","10232866","2022-07-04","Welding machine for Southerton depot",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc281700","harare"
"889","RQ22070481","10232867","2022-07-04","Generator 5.5kva for Southerton depot",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc281700","harare"
"890","RQ2207047","10232868","2022-07-04","Drilling machines 1 big@$300000 and 1 small @$50000 for Southerton depot",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc281700","harare"
"891","RQ22070429","10232870","2022-07-04","Compressor 100liters for Southerton depot ",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc281700","harare"
"892","RQ2207046","10232872","2022-07-04","High pressure washer 2800w for Southerton depot",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc281700","harare"
"893","RQ22070561","10232952","2022-07-05","Executive Single Accomodation BB & Standard Dinner",,"0","2022-12-07 10:12:16","../specifications/ZETDC HARARE REGION ACCOMMODATION  AND MEALS 6-14 JULY 2022.pdf","ze346373","523001",,,"acc473620","harare"
"894","RQ22070623","10232756","2022-06-30","Carry out service on Nissan NP300 F/N HR 5334 FOR KUWADZANA DEPOT",,"0","2022-12-07 10:12:16","../specifications/","ze37540","524202",,,"acc473620","harare"
"895","RQ2207068","10232966","2022-07-06","Borehole Repairs Seke CSC",,"0","2022-12-07 10:12:16","../specifications/","ze241563","524401",,,"acc475500","harare"
"896","RQ22070661","10232816","2022-06-30","Carry out B service on AFN3298  NP200",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"897","RQ22070634","10232977","2022-07-06","transport of quarry stones from Harare quarry to Beatrice control banking details as follows
FBC BANK,MSASA BRANCH
1475078550116
",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473900","harare"
"898","RQ22070782","10233034","2022-07-07","Repair starter motor and ring gear on HR5225 REG.ADI1764",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"899","RQ22070765","10233014","2022-07-07","Purchase of Tilling material for drawing office - Wynne Street",,"0","2022-12-07 10:12:16","../specifications/tilling drawing office.jpg","ze346373","523001",,,"acc475005","harare"
"900","RQ22070799","10233027","2022-07-07","Purchase of sprinkler system for Operations and Maintenance workshop front lawn",,"0","2022-12-07 10:12:16","../specifications/halsted quortation.jpg","ze346373","523001",,,"acc281700","harare"
"901","RQ2207078","10233051","2022-07-07","Payment of course fees, morning teas and lunches for 2 people for Substation and transfer maintenance course to be held at NTC.",,"0","2022-12-07 10:12:16","../specifications/maintainance training.jpg","ze346373","523001",,,"acc473005","harare"
"904","RQ22070834","10233125","2022-07-08","Solar Technology training for Harare Region Artisans",,"0","2022-12-07 10:12:16","../specifications/","ze347558","523001",,,"acc473660","harare"
"905","RQ22071153","10233154","2022-07-11","Purchase of floor tile to refurbish Makoni District",,"0","2022-12-07 10:12:16","../specifications/","ze241563","524401",,,"acc475005","harare"
"906","RQ22071136","10233139","2022-06-09","training",,"0","2022-12-07 10:12:16","../specifications/","ze346373","523001",,,"acc473660","harare"
"907","RQ22071144","10233156","2022-07-11","Payment of course fees, morning teas and lunch for 5 members of staff undergoing Linesman training at NTC",,"0","2022-12-07 10:12:16","../specifications/ntc training.jpg","ze30570","524701",,,"acc473005","harare"
"908","RQ22071298","10233274","2022-07-12","MABVUKU CSC PURCHASE FLOOR TILES VERANDAH,KITCHEN, 5X TOILETS WALL TILES",,"0","2022-12-07 10:12:16","../specifications/VERANDAH TILING QUOT.jpg","ze249246","524704",,,"acc475005","harare"
"909","RQ22071340","10233298","2022-07-13","INSCRIPTION OF BATTERY ROOM SINGS AS PER SAMPLE FOR PRIMARY SUBSTATIONS",,"0","2022-12-07 10:12:16","../specifications/","ze3522741","524301",,,"acc475500","harare"
"910","RQ2207145","10233402","2022-07-14","Attend to not starting,carry out rewiring on the truck and calibration of fitted componemts",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"911","RQ22071532","10233437","2022-07-15","Old waterfalls depot water connection accessories",,"0","2022-12-07 10:12:16","../specifications/1657873376scan0001.pdf","ze281875","523001",,,"acc475005","harare"
"912","RQ22071513","10233516","2022-07-15","Purchase of Surgical masks July issue",,"0","2022-12-07 10:12:16","../specifications/1657885100Masks specifications.docx","ze293091","523001",,,"acc473740","harare"
"913","RQ22071540","10233408","2022-07-14","Purchase of Sanitisers (stock replenishment)",,"0","2022-12-07 10:12:16","../specifications/1657885227Sanitizer Specifications.docx","ze293091","523001",,,"acc473640","harare"
"914","RQ22071563","10233412","2022-07-14","DISHWASHING LIQUID",,"0","2022-12-07 10:12:16","../specifications/","ze293091","523001",,,"acc473640","harare"
"915","RQ22071530","10233525","2022-07-15","plumbing materials for old waterfalls depot",,"0","2022-12-07 10:12:16","../specifications/scan0002.pdf","ze281875","523001",,,"acc475005","harare"
"916","RQ2207152","10233547","2022-07-15","Accessories for finance storeroom shelving",,"0","2022-12-07 10:12:16","../specifications/1657895950scan0003.pdf","ze281875","523001",,,"acc475005","harare"
"917","RQ22071774","10233549","2022-07-17","FEES FOR PHYSIOTHERAPY SESSIONS IN RESPECT OF INJURED CONTRACT WORKER AT BORROWDALE DEPOT",,"0","2022-12-07 10:12:16","../specifications/NCUBE 1.jpg","ze30570","524701",,,"acc473670","harare"
"918","RQ22071883","10233553","2022-07-18","Purchase of toner cartridges for Engineering Manager",,"0","2022-12-07 10:12:16","../specifications/Quotations EM's Toner.pdf","ze301744","524001",,,"acc473000","harare"
"919","RQ22071829","10233552","2022-07-18","Accommodation for cable fault location team",,"0","2022-12-07 10:12:16","../specifications/PR 10233552 Bronte.pdf","ze301744","524001",,,"acc473620","harare"
"920","RQ22071872","10233566","2022-07-18","Accommodation for Engineering Manager & HR & Admin Manager at Village Lodge Gweru",,"0","2022-12-07 10:12:16","../specifications/Village Lodge.pdf","ze347558","523001",,,"acc473620","harare"
"921","RQ22071870","10229773","2022-06-29","Sarter amature",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"922","RQ2207183","10229869","2022-07-13","Engine Oil",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"923","RQ22071826","10229870","2022-07-12","Engine Oil",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"925","RQ22071810","10233586","2022-07-18","Recondition propshaft for NP300 HR 5236 Borrowdale",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"926","RQ22071873","10233598","2022-07-18","Secretaries Workshop for Finance Manager's Secretary & HR & Admin Manager's secretary",,"0","2022-12-07 10:12:16","../specifications/Ravcom Secretaries Workshop H R & Financee.pdf","ze347558","523001",,,"acc473510","harare"
"927","RQ2207186","10233599","2022-07-18","Secretaries Workshop for Commercial Manager's secretary and District Manager East's Secretary at Leopard Rock",,"0","2022-12-07 10:12:16","../specifications/","ze347558","523001",,,"acc473510","harare"
"930","RQ22071915","10233619","2022-07-19","supply Cam and Crankshaft sprockets,timing chain and cover,guides and tensioner",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"933","RQ22071978","10233593","2022-07-18","supply and installation of modern control system machine and car for Wynne Street Offices Elevator",,"0","2022-12-07 10:12:16","../specifications/","ze296538","523001",,,"acc475005","harare"
"937","RQ22071992","10229871","2022-07-06","Engine Oil",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"939","RQ22071970","10233636","2022-07-19","Gm Wynne street toilet tiles",,"0","2022-12-07 10:12:16","../specifications/GM TOILET.pdf","ze296538","523001",,,"acc475005","harare"
"941","RQ22071959","10233646","2022-07-19","PURCHASE OF 10MM2 PVC SWA FOR GENERATOR STATE FUNCTIONS",,"0","2022-12-07 10:12:16","../specifications/STATE FUNCTION CABLE.jpg","ze3522741","524301",,,"acc475500","harare"
"942","RQ22071914","10233674","2022-07-19","PURCHASE OF 66 X FLOODLIGHT 100WATTS LED BLK D/LHT 6500 CEE",,"0","2022-12-07 10:12:16","../specifications/FLOODLIGHTS LED.jpg","ze3522741","524301",,,"acc475500","harare"
"943","RQ22072067","10233684","2022-07-20","Carry out Basic service and repairs on UD Croner PKE250 Reg.afr4692  HR5343 Kuwadzana",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"944","RQ2207204","10233683","2022-07-20","Carry out Basic service and repairs on UD Croner PKE250 Reg.4669 HR5345",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"945","RQ22072020","10230289","2022-07-06","Headlamp NP300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"946","RQ22072089","10230323","2022-07-07","Oil and Fuel Filters Isuzu ",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"947","RQ22072014","10232530","2022-07-06","Service Kit Np300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"948","RQ22072098","10232532","2022-07-06","Engine Oli",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"949","RQ2207203","10232533","2022-07-06","Shocks rear and front Np300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"950","RQ22072046","10232534","2022-07-07","Upper control arm Np300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"951","RQ22072062","10232535","2022-07-12","tie rod end outer and innerNP300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"952","RQ2207208","10232536","2022-07-07","Brake pads 4x2 and 4x4",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"953","RQ22072084","10232538","2022-07-07","Oil Filters  and plugs Isuzu",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"954","RQ22072068","10232539","2022-07-06","Brake fluid",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"955","RQ22072061","10232541","2022-07-07","Clutch kit NP300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"956","RQ22072076","10232792","2022-07-06","Tyres 205x15",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"957","RQ22072034","10232793","2022-07-07","Tyres 205x16",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"958","RQ22072071","10232893","2022-07-06","Steering Belt NP300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"960","RQ22072026","10233730","2022-07-20","Payment of transport of bricks to Ruwa depot",,"0","2022-12-07 10:12:16","../specifications/Willdale Limited ta WILLDALE BRICKS QU-000005476_20220720112413_2.pdf","ze296538","523001",,,"acc475005","harare"
"961","RQ22072113","10233814","2022-07-12","Lower Control arm NP300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"962","RQ22072235","10233865","2022-07-22","CB89 Beatrice 11kv cable  fault between control and ss 1974 issued to Nira and sons on 14 May 2022",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"963","RQ22072510","10233907","2022-07-25","Beyond line of sight training",,"0","2022-12-07 10:12:16","../specifications/Estimate_BVLOS Training.pdf","ze237485","524101",,,"acc473660","harare"
"964","RQ22072547","10233919","2022-07-25","teas for productivity meeting Engineering Section",,"0","2022-12-07 10:12:16","../specifications/Pick n pay july.pdf","ze346373","523001",,,"acc473690","harare"
"965","RQ22072677","10233979","2022-07-26","Carry  out Basic service on AFR4686 PKE250 for Ruwa Depot",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"966","RQ22080270","10234405","2022-08-02","PURCHASE OF 50 METRES OF 10MM2 X 4 CORE PVC , SWA CABLE FOR USE ON STANBY GENERATOR AT STATE FUNCTIONS",,"0","2022-12-07 10:12:16","../specifications/50m standby generator cable.jpg","ze3522741","524301",,,"acc475500","harare"
"967","RQ22080243","10234423","2022-08-02","Hire of a 1 tonne vehicle for use on Dzivarasekwa Flats 11kV OHL construction works",,"0","2022-12-07 10:12:16","../specifications/","ze237485","524101",,,"acc473600","harare"
"968","RQ22080363","10234511","2022-08-03","Purchasing of electricals for Finance section",,"0","2022-12-07 10:12:16","../specifications/finance.pdf","ze296538","523001",,,"acc475500","harare"
