"document_id","supplier1","rfq_no","payment_terms1","bid_validity1","delivery_period1","technical_specifications1","valid_tax_clearance1","registered_with_praz1","tax_status1","site_visit_done1","samples_delivered1","decision1","total1","remarks1","supplier2","payment_terms2","bid_validity2","delivery_period2","decision2","total2","technical_specifications2","valid_tax_clearance2","registered_with_praz2","tax_status2","site_visit_done2","samples_delivered2","remarks2","supplier3","payment_terms3","bid_validity3","delivery_period3","technical_specifications3","valid_tax_clearance3","registered_with_praz3","tax_status3","site_visit_done3","samples_delivered3","decision3","total3","remarks3","supplier4","payment_terms4","bid_validity4","delivery_period4","technical_specifications4","valid_tax_clearance4","registered_with_praz4","tax_status4","site_visit_done4","samples_delivered4","decision4","total4","remarks4","supplier5","payment_terms5","bid_validity5","delivery_period5","technical_specifications5","valid_tax_clearance5","registered_with_praz5","tax_status5","site_visit_done5","samples_delivered5","decision5","total5","remarks5","supplier6","payment_terms6","bid_validity6","delivery_period6","technical_specifications6","valid_tax_clearance6","registered_with_praz6","tax_status6","site_visit_done6","samples_delivered6","decision6","total6","remarks6","supplier7","payment_terms7","bid_validity7","delivery_period7","technical_specifications7","valid_tax_clearance7","registered_with_praz7","tax_status7","site_visit_done7","samples_delivered7","decision7","total7","remarks7","supplier8","payment_terms8","bid_validity8","delivery_period8","technical_specifications8","valid_tax_clearance8","registered_with_praz8","tax_status8","site_visit_done8","samples_delivered8","decision8","total8","remarks8","supplier9","payment_terms9","bid_validity9","delivery_period9","technical_specifications9","valid_tax_clearance9","registered_with_praz9","tax_status9","site_visit_done9","samples_delivered9","decision9","total9","remarks9","supplier10","payment_terms10","bid_validity10","delivery_period10","technical_specifications10","valid_tax_clearance10","registered_with_praz10","tax_status10","site_visit_done10","samples_delivered10","decision10","total10","remarks10","supplier11","payment_terms11","bid_validity11","delivery_period11","technical_specifications11","valid_tax_clearance11","registered_with_praz11","tax_status11","site_visit_done11","samples_delivered11","decision11","total11","remarks11","supplier12","payment_terms12","bid_validity12","delivery_period12","technical_specifications12","valid_tax_clearance12","registered_with_praz12","tax_status12","site_visit_done12","samples_delivered12","decision12","total12","remarks12","supplier13","payment_terms13","bid_validity13","delivery_period13","technical_specifications13","valid_tax_clearance13","registered_with_praz13","tax_status13","site_visit_done13","samples_delivered13","decision13","total13","remarks13","supplier14","payment_terms14","bid_validity14","delivery_period14","technical_specifications14","valid_tax_clearance14","registered_with_praz14","tax_status14","site_visit_done14","samples_delivered14","decision14","total14","remarks14","supplier15","payment_terms15","bid_validity15","delivery_period15","technical_specifications15","valid_tax_clearance15","registered_with_praz15","tax_status15","site_visit_done15","samples_delivered15","decision15","total15","remarks15","supplier16","payment_terms16","bid_validity16","delivery_period16","technical_specifications16","valid_tax_clearance16","registered_with_praz16","tax_status16","site_visit_done16","samples_delivered16","decision16","total16","remarks16","supplier17","payment_terms17","bid_validity17","delivery_period17","technical_specifications17","valid_tax_clearance17","registered_with_praz17","tax_status17","site_visit_done17","samples_delivered17","decision17","total17","remarks17","supplier18","payment_terms18","bid_validity18","delivery_period18","technical_specifications18","valid_tax_clearance18","registered_with_praz18","tax_status18","site_visit_done18","samples_delivered18","decision18","total18","remarks18","supplier19","payment_terms19","bid_validity19","delivery_period19","technical_specifications19","valid_tax_clearance19","registered_with_praz19","tax_status19","site_visit_done19","samples_delivered19","decision19","total19","remarks19","supplier20","payment_terms20","bid_validity20","delivery_period20","technical_specifications20","valid_tax_clearance20","registered_with_praz20","tax_status20","site_visit_done20","samples_delivered20","decision20","total20","remarks20","supplier21","payment_terms21","bid_validity21","delivery_period21","technical_specifications21","valid_tax_clearance21","registered_with_praz21","tax_status21","site_visit_done21","samples_delivered21","decision21","total21","remarks21","supplier22","payment_terms22","bid_validity22","delivery_period22","technical_specifications22","valid_tax_clearance22","registered_with_praz22","tax_status22","site_visit_done22","samples_delivered22","decision22","total22","remarks22","supplier23","payment_terms23","bid_validity23","delivery_period23","technical_specifications23","valid_tax_clearance23","registered_with_praz23","tax_status23","site_visit_done23","samples_delivered23","decision23","total23","remarks23","supplier24","payment_terms24","bid_validity24","delivery_period24","technical_specifications24","valid_tax_clearance24","registered_with_praz24","tax_status24","site_visit_done24","samples_delivered24","decision24","total24","remarks24","supplier25","payment_terms25","bid_validity25","delivery_period25","technical_specifications25","valid_tax_clearance25","registered_with_praz25","tax_status25","site_visit_done25","samples_delivered25","decision25","total25","remarks25","supplier26","payment_terms26","bid_validity26","delivery_period26","technical_specifications26","valid_tax_clearance26","registered_with_praz26","tax_status26","site_visit_done26","samples_delivered26","decision26","total26","remarks26","supplier27","payment_terms27","bid_validity27","delivery_period27","technical_specifications27","valid_tax_clearance27","registered_with_praz27","tax_status27","site_visit_done27","samples_delivered27","decision27","total27","remarks27","supplier28","payment_terms28","bid_validity28","delivery_period28","technical_specifications28","valid_tax_clearance28","registered_with_praz28","tax_status28","site_visit_done28","samples_delivered28","decision28","total28","remarks28","supplier29","payment_terms29","bid_validity29","delivery_period29","technical_specifications29","valid_tax_clearance29","registered_with_praz29","tax_status29","site_visit_done29","samples_delivered29","decision29","total29","remarks29","supplier30","payment_terms30","bid_validity30","delivery_period30","technical_specifications30","valid_tax_clearance30","registered_with_praz30","tax_status30","site_visit_done30","samples_delivered30","decision30","total30","remarks30","status","user1","status_1","date_1","user2","status_2","date_2","user3","status_3","date_3","user4","status_4","date_4","user5","status_5","date_5","user6","status_6","date_6","user7","status_7","date_7","user8","status_8","date_8","user9","status_9","date_9","user10","status_10","date_10","finance_user","finance_status","finance_date","gm_user","gm_status","gm_date","recommendation","ranking1","ranking2","ranking3","ranking4","ranking5","order_number","reason_1","reason_2","reason_3","order_date","order_status","payment_status","grn_delivery_status","grn_status","site_visit_required","samples_required"
"TD23110894","DASHER TRADING PVT","10257964","on","on","on","on","on","on",,,,"on","7920",,"KEENLAND ENTERPRISES","on","on","on","on","6360","on","on","on",,,,,"GREAT STRIPPES INVESTMENTS","on","on","on","on","on",,,,,,"8820",,"LEDGER MINDS","on","on","on","on","on","on",,,,"on","7884",,"DOCKYARD INVESTMENTS","on","on",,"on","on","on",,,,,"31200000",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze291455","1","2023-11-10 06:55:35","ze325058","1","2023-11-09 07:31:50","ze345024","1","2023-11-08 09:08:30","ze243973","1","2023-11-09 09:37:40","ze263567","1","2023-11-09 11:01:43",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-11-10 08:02:41","ze238325","1","2023-11-10 13:24:57"," KEENLAND ENTERPRISES being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$6360 excluding VAT. PAYABLE AT INTERBANK RATE","KEENLAND ENTERPRISES","LEDGER MINDS","DASHER TRADING PVT",,,,,,,"0000-00-00","0",,,"0","no","no"
"TD23110898","NOBHART INVESTMENTS","10255756","on","on","on","on","on","on",,,,,"7860",,"BRUTAMINE ENTERPRISES","on","on","on",,"14250","on","on","on",,,,,"TUNKETT INVESTMENTS","on","on","on","on","on","on",,,,,"5106",,"SWORD WEAR","on","on","on","on","on","on",,,,,"5130",,"LEDGER MINDS","on","on","on","on","on","on",,,,,"7200",,"AQUA BRIDGE","on","on","on","on","on","on",,,"on","on","5760",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"4","ze278610","1","2023-11-08 09:14:05","ze325058","1","2023-11-09 06:40:05","ze261084","1","2023-11-08 09:10:59","ze314935","1","2023-11-10 09:20:46","ze263567","1","2023-11-09 10:13:33",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-11-12 12:56:50","ze238325","1","2023-11-16 09:18:53"," AQUA BRIDGE being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$5760 excluding VAT.","AQUA BRIDGE",,,,,,,,,"0000-00-00","0",,,"0","no","yes"
"TD2311141","AVONEY ENTERPRISES","10257519","on","on","on","on","on","on",,,,"on","4590.24",,"SWORD WEAR","on","on","on","on","2862","on","on","on",,,,,"FICTECH PVT LTD","on","on","on","on","on","on",,,,"on","5100",,"P AND I TRADING ","on","on","on","on","on","on",,,,"on","4500",,"LEDGER MINDS","on","on","on","on","on","on",,,,"on","4800",,"NORBHAT INVESTMENTS","on","on","on","on","on","on",,,,"on","4950",,"PELOSH ENTERPRISES","on","on","on","on","on","on",,,,"on","5286",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze299871","1","2023-11-16 13:53:53","ze325058","1","2023-11-16 12:31:12","ze345024","1","2023-11-14 10:40:00","ze243973","1","2023-11-17 08:57:38","ze263567","1","2023-11-14 13:46:23",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-11-20 08:34:53","ze238325","1","2023-11-20 09:41:05"," SWORD WEAR being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$2862 excluding VAT. PAYABLE AT INTERBANK RATE.","SWORD WEAR","P AND I TRADING ","AVONEY ENTERPRISES","LEDGER MINDS","NORBHAT INVESTMENTS",,,,,"0000-00-00","0",,,"0","no","no"
"TD23111429","FICTECH PVT LTD","10257390","on","on","on","on","on","on",,,,"on","8000",,"CLAMISE ENTERPRISES","on","on","on",,"1900",,"on","on",,,,,"Q & A ENGINEERING","on","on","on","on","on","on",,,,"on","8150",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze278610","1","2023-11-20 13:47:53","ze325058","1","2023-11-16 12:29:45","ze345024","1","2023-11-14 10:28:15","ze333352","1","2023-11-14 13:13:53","ze263567","1","2023-11-14 13:49:30",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-11-20 14:37:19","ze238325","1","2023-11-21 06:57:50"," FICTECH PVT LTD being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$8000 excluding VAT. PAYABLE AT INTERBANK RATE.","FICTECH PVT LTD","Q & A ENGINEERING",,,,,,,,"0000-00-00","0",,,"0","no","no"
"TD2311143","CLAMISE ENTERPRISES","10257271","on","on","on","on","on","on",,,,"on","5850",,"CALTRON INVESTMENTS","on","on","on","on","9000","on","on","on",,,,,"LEDGER MINDS","on","on","on","on","on","on",,,,"on","10500",,"TARDEN MARKETING","on","on","on","on","on","on",,,,"on","14100",,"RUKKAV INVESTMENTS","on","on","on","on","on","on",,,,"on","14175",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze291455","0","0000-00-00 00:00:00","ze325058","0","0000-00-00 00:00:00","ze345024","1","2023-11-14 10:13:08","ze243973","0","0000-00-00 00:00:00","ze263567","2","2023-11-14 14:05:41",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," CLAMISE ENTERPRISES being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$5850 excluding VAT. PAYABLE AT INTERBANK RATE.","CLAMISE ENTERPRISES","CALTRON INVESTMENTS","LEDGER MINDS","TARDEN MARKETING","RUKKAV INVESTMENTS",,"Do due diligence",,,"0000-00-00","0",,,"0","no","no"
"TD23111434","BHUNUTON INVESTMENTS","10254998","on","on","on","on","on","on",,"on",,"on","900",,"MOUNT SINAI","on","on","on","on","650","on","on","on",,"on",,,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze278610","2","2023-11-24 07:49:36","ze325058","1","2023-11-16 12:34:30","ze345024","1","2023-11-14 09:54:43","ze333352","0","0000-00-00 00:00:00","ze263567","1","2023-11-14 13:42:54",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," MOUNT SINAI being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$650 excluding VAT. PAYABLE  AT INTERBANK RATE.","MOUNT SINAI","BHUNUTON INVESTMENTS",,,,,"Not for East District",,,"0000-00-00","0",,,"0","yes","no"
"TD23111437","CLAMISE ENTERPRISES","10255038","on","on","on","on","on","on",,,,"on","14480",,"CALTRON INVESTMENTS","on","on","on","on","24000","on","on","on",,,,,"LEDGER MINDS","on","on","on","on","on","on",,,,"on","23600",,"RUKKAV INVESTMENTS","on","on","on","on","on","on",,,,"on","30600",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze291455","0","0000-00-00 00:00:00","ze325058","0","0000-00-00 00:00:00","ze345024","1","2023-11-14 10:06:17","ze243973","0","0000-00-00 00:00:00","ze263567","2","2023-11-14 14:06:23",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," CLAMISE ENTERPRISES being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$14480 excluding VAT. PAYABLE AT INTERBANK RATE.","CLAMISE ENTERPRISES","LEDGER MINDS","CALTRON INVESTMENTS","RUKKAV INVESTMENTS",,,"Do due diligence",,,"0000-00-00","0",,,"0","no","no"
"TD23111466","FICTECH PVT LTD","10257389","on","on","on","on","on","on",,,,"on","8000",,"Q & A ENGINEERING","on","on","on","on","8150","on","on","on",,,,,"CLAMISE ENTERPRISES","on","on","on",,"on","on",,,,,"1900",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze278610","1","2023-11-20 13:48:06","ze325058","1","2023-11-16 12:30:17","ze345024","1","2023-11-14 10:23:43","ze333352","1","2023-11-14 13:14:12","ze263567","1","2023-11-14 13:50:35",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-11-20 14:38:07","ze238325","1","2023-11-21 06:58:02"," FICTECH PVT LTD being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$8000 excluding VAT. PAYABLE AT INTERBANK RATE.","FICTECH PVT LTD","Q & A ENGINEERING",,,,,,,,"0000-00-00","0",,,"0","no","no"
"TD23111486","CLAMISE ENTERPRISES","10257401","on","on","on",,"on","on",,,,,"1250",,"Q & A ENGINEERING","on","on","on","on","8650","on","on","on",,,,,"TARDEN MARKETING","on","on","on","on","on","on",,,,"on","14000",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze231169","1","2023-11-24 06:52:39","ze325058","1","2023-11-16 12:32:51","ze345024","1","2023-11-14 10:32:14","ze270482","1","2023-11-21 08:02:00","ze263567","1","2023-11-14 13:48:36",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze336785","1","2023-11-28 13:15:47","ze238325","1","2023-11-29 08:00:51"," Q & A ENGINEERING being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$8650 excluding VAT. PAYABLE AT INTERBANK RATE.","Q & A ENGINEERING","TARDEN MARKETING",,,,,,,,"0000-00-00","0",,,"0","no","no"
"TD23111493","CLAMISE ENTERPRISES","10257341","on","on","on",,"on","on",,,,,"4050",,"Q & A ENGINEERING","on","on","on","on","19950","on","on","on",,,,,"FICTECH PVT LTD","on","on","on","on","on","on",,,,"on","17100",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"5","ze231169","1","2023-11-24 06:52:52","ze325058","1","2023-11-16 12:31:39","ze345024","1","2023-11-14 10:18:46","ze270482","1","2023-11-21 08:02:27","ze263567","1","2023-11-16 09:06:39",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze336785","1","2023-11-28 13:15:57","ze238325","1","2023-11-29 08:01:49"," FICTECH PVT LTD being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$17100 excluding VAT. PAYABLE AT INTERBANK RATE.","FICTECH PVT LTD","Q & A ENGINEERING",,,,,,,,"0000-00-00","0",,,"0","no","no"
"TD23111555","CLEANUR","10256093",,"on","on","on","on","on",,,,,"6000",,"POWERSTAR ZIMBABWE","on","on","on",,"12000","on","on",,,,,,"FAMILY KRAAL","on","on","on","on","on","on",,,,"on","2880",,"ROSEBANT INTERNATIONAL","on","on","on","on","on","on",,,,"on","4800",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"4","ze294268","1","2023-11-17 07:57:06","ze325058","1","2023-11-16 12:28:07","ze261084","1","2023-11-15 10:34:45","ze346373","1","2023-11-15 11:57:56","ze263567","1","2023-11-16 08:56:11",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze301736","1","2023-11-20 08:35:21","ze238325","1","2023-11-20 09:41:37"," FAMILY KRAAL being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$2880 excluding VAT.","FAMILY KRAAL","ROSEBANT INTERNATIONAL",,,,,,,,"0000-00-00","0",,,"0","no","no"
"TD23111558","  VINCI TECH ","10255956","on","on",,"on","on","on",,,"on",,"560",,"CLEANERS CLOSET","on","on","on","on","504","on","on","on",,,"on",,"BREASTPLATE SERVICES","on","on","on","on","on","on",,,"on","on","994.84",,"HYGIENIC SERVICES","on","on","on","on","on",,,,"on",,"2240",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,,,,,,,,,,,,"0",,"4","ze294268","0","0000-00-00 00:00:00","ze325058","0","0000-00-00 00:00:00","ze261084","1","2023-11-15 09:06:36","ze293091","1","2023-11-16 07:04:45","ze263567","2","2023-11-16 09:04:09",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00"," CLEANERS CLOSET being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of RTGS$504 excluding VAT.","CLEANERS CLOSET","BREASTPLATE SERVICES",,,,,"cleaners closet Praz expired",,,"0000-00-00","0",,,"0","no","yes"
